ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Shopping_Channel,Total_Order,Product_Type,Amount_Spent
5430,1956,Graduation,Together,54450.0,1,1,14-09-2012,0,12,9,2,8,8,0,0,0,0,0,0,3,11,0,Store,19,MntSweetProducts,19
7755,1954,PhD,Married,57744.0,0,1,12-11-2013,91,2,9,1,4,8,0,0,0,0,0,0,3,11,0,Store,14,MntSweetProducts,0
10525,1986,Graduation,Single,26576.0,1,0,13-10-2012,40,1,1,0,2,9,1,0,0,0,0,0,3,11,1,Store,3,MntSweetProducts,0
1453,1943,PhD,Widow,57513.0,0,0,06-07-2013,59,2,9,3,13,6,0,0,0,0,0,0,3,11,0,Store,25,MntSweetProducts,20
8310,1964,Graduation,Together,68142.0,0,1,29-08-2012,96,3,10,4,7,6,0,0,0,0,0,0,3,11,0,Store,21,MntSweetProducts,112
10710,1979,Graduation,Married,7500.0,0,1,29-08-2012,61,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,0
5031,1974,Graduation,Together,83145.0,0,0,22-09-2012,14,1,5,9,11,2,0,0,1,0,0,0,3,11,1,Store,25,MntSweetProducts,137
2613,1960,Master,Married,54197.0,0,1,03-04-2014,16,2,1,3,6,1,0,0,0,0,0,0,3,11,0,Store,10,MntSweetProducts,13
213,1963,PhD,Single,23091.0,1,1,28-05-2014,98,4,2,1,3,7,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,0
967,1976,Graduation,Married,46049.0,1,1,21-07-2013,11,10,5,2,9,7,0,0,0,0,0,0,3,11,1,Store,16,MntSweetProducts,14
1077,1974,Graduation,Together,56715.0,0,0,05-12-2012,52,1,7,3,4,4,0,0,0,0,0,0,3,11,0,Store,14,MntSweetProducts,172
7959,1961,Graduation,Married,79410.0,0,0,29-05-2014,19,1,3,2,5,1,0,0,0,0,0,0,3,11,0,Store,10,MntSweetProducts,13
640,1951,Graduation,Married,57304.0,0,1,11-03-2013,61,2,7,6,10,5,0,0,0,0,0,0,3,11,0,Store,23,MntSweetProducts,17
4252,1965,Graduation,Married,44375.0,0,1,23-03-2014,73,1,4,1,6,5,0,0,0,0,0,0,3,11,0,Store,11,MntSweetProducts,7
8432,1956,Graduation,Together,54450.0,1,1,14-09-2012,0,12,9,2,8,8,0,0,0,0,0,0,3,11,0,Store,19,MntSweetProducts,19
6218,1965,Graduation,Married,59594.0,0,1,20-10-2012,74,1,8,1,7,7,0,1,0,0,0,0,3,11,0,Store,16,MntSweetProducts,0
6905,1994,Graduation,Together,80685.0,0,0,22-08-2012,55,1,6,4,10,2,0,0,0,0,0,0,3,11,0,Store,20,MntSweetProducts,26
5922,1974,PhD,Married,40344.0,0,1,13-10-2013,48,2,4,1,5,7,0,0,0,0,0,0,3,11,0,Store,10,MntSweetProducts,0
3598,1972,Graduation,Married,62710.0,0,1,23-05-2013,53,4,4,2,12,4,0,0,0,0,0,0,3,11,0,Store,18,MntSweetProducts,29
6116,1968,2n Cycle,Married,48985.0,0,1,05-07-2013,13,1,1,1,3,3,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,7
6263,1968,Graduation,Together,35322.0,1,2,22-08-2012,34,3,2,0,4,8,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,7
10486,1948,Graduation,Married,77142.0,0,0,29-05-2013,54,1,4,4,8,2,0,0,0,0,0,0,3,11,0,Store,16,MntSweetProducts,151
2410,1969,Graduation,Single,81657.0,0,0,22-01-2014,69,1,3,4,8,1,0,0,0,0,0,0,3,11,0,Store,15,MntSweetProducts,60
193,1996,Basic,Married,14421.0,0,0,17-02-2014,81,1,1,0,2,5,1,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,3
3363,1974,2n Cycle,Married,20130.0,0,0,17-03-2014,99,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,6
8278,1990,PhD,Married,74214.0,0,0,26-08-2012,3,1,8,2,5,5,0,0,0,0,0,0,3,11,0,Store,15,MntSweetProducts,99
10660,1957,Master,Married,66726.0,1,1,12-01-2014,61,3,8,2,4,7,0,1,0,0,0,0,3,11,0,Store,14,MntSweetProducts,0
8686,1979,Basic,Together,23724.0,1,0,08-01-2013,65,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,18
1604,1960,Master,Married,47353.0,0,1,13-11-2013,93,3,2,2,6,5,0,0,0,0,0,0,3,11,0,Store,10,MntSweetProducts,8
5907,1952,Master,Married,33444.0,1,1,03-11-2012,24,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,0
10669,1981,Graduation,Married,54386.0,0,1,17-05-2013,8,2,3,2,10,3,0,0,0,0,0,0,3,11,0,Store,15,MntSweetProducts,21
2918,1981,Graduation,Divorced,28510.0,1,1,13-04-2013,72,3,2,0,4,5,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,4
5735,1991,Master,Single,90638.0,0,0,13-02-2014,29,1,3,4,10,1,0,0,1,0,0,0,3,11,0,Store,17,MntSweetProducts,144
359,1950,Graduation,Together,48070.0,0,1,13-01-2013,33,3,8,2,6,7,0,0,0,0,0,1,3,11,0,Store,16,MntSweetProducts,9
8387,1957,Graduation,Married,43140.0,0,1,05-01-2013,68,1,4,1,5,6,0,0,0,0,0,0,3,11,0,Store,10,MntSweetProducts,0
1829,1961,PhD,Divorced,54959.0,0,1,19-01-2013,55,3,9,5,4,7,0,1,0,0,0,0,3,11,1,Store,18,MntSweetProducts,0
3839,1958,Basic,Single,15056.0,1,1,03-05-2013,76,5,2,2,3,5,0,0,0,0,0,0,3,11,0,Store,7,MntSweetProducts,6
9392,1971,Graduation,Single,26954.0,1,0,08-05-2014,17,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,0
2292,1985,Graduation,Single,22327.0,1,0,02-08-2013,94,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,0
10466,1965,Graduation,Married,44393.0,1,1,22-08-2013,86,2,1,0,4,4,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,2
9855,1952,PhD,Single,62000.0,0,1,25-08-2013,25,1,6,6,13,4,0,0,0,1,0,0,3,11,0,Store,25,MntSweetProducts,0
4088,1962,PhD,Together,31497.0,0,1,06-12-2012,22,2,3,1,4,8,0,0,0,0,0,0,3,11,0,Store,8,MntSweetProducts,1
5231,1974,2n Cycle,Married,45894.0,0,2,27-02-2014,15,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,2
590,1970,Master,Divorced,78579.0,0,0,22-12-2012,35,1,5,6,4,3,0,0,0,0,0,0,3,11,1,Store,15,MntSweetProducts,66
8732,1969,Master,Widow,67369.0,0,1,17-11-2012,81,4,7,4,10,4,0,1,1,0,0,0,3,11,1,Store,21,MntSweetProducts,14
2315,1960,Graduation,Divorced,58401.0,0,1,20-04-2014,55,1,1,2,2,4,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,29
3515,1952,Graduation,Single,62307.0,0,1,17-02-2014,94,1,4,0,4,5,0,0,0,0,0,0,3,11,0,Store,8,MntSweetProducts,6
2245,1969,Master,Married,43641.0,1,1,22-04-2013,50,3,2,1,4,6,0,0,0,0,0,0,3,11,0,Store,7,MntSweetProducts,2
6283,1968,Master,Divorced,63841.0,0,1,21-04-2013,64,1,9,3,9,6,0,0,0,0,0,0,3,11,0,Store,21,MntSweetProducts,7
2246,1965,2n Cycle,Married,46891.0,0,1,01-09-2013,91,1,2,1,4,4,0,0,0,0,0,0,3,11,0,Store,7,MntSweetProducts,15
6606,1969,Master,Married,70091.0,1,0,31-03-2013,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,Store,17,MntSweetProducts,0
5545,1972,PhD,Married,78075.0,0,0,05-04-2014,72,1,3,5,5,1,0,0,0,0,0,0,3,11,0,Store,13,MntSweetProducts,35
7342,1961,2n Cycle,Widow,59184.0,0,1,09-09-2012,6,3,6,6,12,5,0,0,0,0,0,0,3,11,0,Store,24,MntSweetProducts,151
837,1977,Graduation,Married,54809.0,1,1,11-09-2013,0,4,2,1,5,4,0,0,0,0,0,0,3,11,0,Store,8,MntSweetProducts,13
9500,1959,Graduation,Married,58113.0,0,1,25-01-2013,66,3,9,2,8,7,0,0,0,0,0,1,3,11,0,Store,19,MntSweetProducts,78
3602,1958,Master,Married,51412.0,0,1,31-12-2013,42,2,3,2,4,4,0,0,0,0,0,0,3,11,0,Store,9,MntSweetProducts,5
234,1979,Graduation,Divorced,15287.0,1,0,10-10-2012,60,2,1,1,2,7,1,0,0,0,0,0,3,11,1,Store,4,MntSweetProducts,3
2995,1957,Master,Together,66636.0,0,0,17-08-2013,64,1,3,4,9,1,0,0,0,0,0,0,3,11,0,Store,16,MntSweetProducts,10
1118,1956,Master,Married,50965.0,0,1,20-02-2013,87,3,10,4,5,8,1,0,0,0,0,0,3,11,0,Store,19,MntSweetProducts,6
7789,1965,PhD,Married,84618.0,0,0,22-11-2013,96,1,6,9,10,2,0,0,1,0,0,0,3,11,0,Store,25,MntSweetProducts,66
3068,1990,Graduation,Married,18351.0,0,0,29-10-2013,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,14
8955,1957,PhD,Together,40451.0,0,2,16-02-2014,54,1,1,1,2,5,1,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,0
945,1965,Graduation,Together,36317.0,0,1,22-05-2013,53,2,3,0,4,7,0,0,0,0,0,0,3,11,0,Store,7,MntSweetProducts,2
5644,1957,Graduation,Together,42213.0,0,1,12-10-2013,96,2,5,1,7,7,0,1,0,0,0,0,3,11,0,Store,13,MntSweetProducts,3
7192,1955,Graduation,Together,65748.0,0,1,15-04-2013,58,2,2,4,10,1,0,0,0,0,0,1,3,11,0,Store,16,MntSweetProducts,78
2324,1972,Graduation,Together,77044.0,0,1,27-10-2013,12,2,7,11,11,4,1,0,0,0,0,0,3,11,0,Store,29,MntSweetProducts,34
697,1969,Graduation,Together,74918.0,0,0,12-03-2013,78,1,5,9,6,3,0,0,1,0,0,0,3,11,0,Store,20,MntSweetProducts,19
3439,1972,Graduation,Married,56721.0,1,1,31-10-2012,64,5,4,1,5,6,0,0,0,0,0,0,3,11,0,Store,10,MntSweetProducts,13
1506,1975,Graduation,Single,42160.0,1,1,28-06-2013,26,4,2,1,4,6,0,0,0,0,0,0,3,11,1,Store,7,MntSweetProducts,15
232,1965,Graduation,Single,61559.0,0,1,17-07-2013,8,1,4,2,10,3,0,0,0,0,0,0,3,11,0,Store,16,MntSweetProducts,14
8876,1963,PhD,Together,33629.0,1,1,08-08-2012,49,5,3,1,4,9,0,0,0,0,0,0,3,11,0,Store,8,MntSweetProducts,0
4500,1991,PhD,Together,68682.0,0,0,06-10-2013,56,1,4,9,10,2,0,0,0,0,0,0,3,11,0,Store,23,MntSweetProducts,30
9739,1963,Graduation,Single,34377.0,0,1,19-01-2013,55,2,2,2,2,7,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,1
10395,1986,Basic,Single,8940.0,1,0,22-08-2012,25,3,3,1,3,8,0,0,0,0,0,0,3,11,0,Store,7,MntSweetProducts,6
1176,1973,Graduation,Married,26228.0,1,0,22-09-2013,50,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,1
1627,1957,2n Cycle,Divorced,77297.0,0,0,26-01-2013,84,1,5,7,9,4,0,0,0,1,0,0,3,11,0,Store,21,MntSweetProducts,122
938,1981,Graduation,Married,40211.0,1,1,30-07-2013,30,2,2,1,2,8,1,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,1
2740,1958,PhD,Widow,33438.0,1,1,22-09-2013,81,4,2,1,4,5,0,0,0,0,0,0,3,11,0,Store,7,MntSweetProducts,2
257,1959,PhD,Married,75032.0,0,1,28-04-2013,74,2,5,4,9,3,0,0,0,0,0,0,3,11,0,Store,18,MntSweetProducts,12
4058,1955,PhD,Single,61284.0,0,0,12-10-2013,76,1,11,2,8,6,0,1,0,0,0,0,3,11,0,Store,21,MntSweetProducts,7
7736,1986,Graduation,Married,22518.0,1,0,22-10-2012,36,2,2,1,2,5,1,0,0,0,0,0,3,11,1,Store,5,MntSweetProducts,2
8210,1975,Master,Married,54730.0,0,1,15-08-2013,64,5,4,1,8,4,0,0,0,0,0,0,3,11,0,Store,13,MntSweetProducts,7
833,1955,Master,Married,38452.0,1,1,30-03-2014,62,3,3,0,3,7,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,0
6230,1971,Graduation,Divorced,44421.0,1,1,15-02-2013,53,5,5,0,4,8,0,0,0,0,0,0,3,11,0,Store,9,MntSweetProducts,1
7325,1986,PhD,Together,38197.0,1,0,29-06-2013,86,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,1
1307,1978,Graduation,Divorced,41986.0,0,1,09-02-2014,15,3,3,0,4,4,0,0,0,0,0,0,3,11,0,Store,7,MntSweetProducts,3
1502,1983,Graduation,Together,28427.0,1,0,21-03-2013,67,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,3
6211,1976,PhD,Together,37395.0,1,0,02-05-2014,47,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,1
843,1971,Graduation,Married,64722.0,1,0,26-05-2014,47,4,8,2,11,6,0,0,0,0,0,0,3,11,0,Store,21,MntSweetProducts,147
4174,1956,Master,Together,55249.0,0,1,17-04-2014,81,1,2,1,4,3,0,0,0,0,0,0,3,11,0,Store,7,MntSweetProducts,0
9757,1972,Graduation,Together,84906.0,0,0,04-10-2013,98,1,5,6,12,2,0,1,1,0,1,0,3,11,0,Store,23,MntSweetProducts,30
6918,1989,Graduation,Married,28691.0,1,0,04-07-2013,56,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,0
286,1952,Graduation,Single,44213.0,1,1,29-11-2013,48,4,2,1,5,6,0,0,0,0,0,0,3,11,0,Store,8,MntSweetProducts,4
11086,1984,Basic,Single,25707.0,1,0,18-01-2014,18,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,6
1921,1967,PhD,Married,59062.0,2,1,03-10-2013,74,2,2,0,3,4,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,0
4138,1962,Graduation,Single,76624.0,0,1,24-05-2014,68,1,5,10,7,1,1,0,0,0,0,0,3,11,0,Store,22,MntSweetProducts,115
7718,1947,Master,Together,66000.0,0,0,20-04-2014,36,1,1,3,5,1,0,0,0,0,0,0,3,11,0,Store,9,MntSweetProducts,0
1291,1978,PhD,Together,27683.0,1,0,04-08-2012,90,4,6,2,4,8,0,0,0,0,0,0,3,11,0,Store,12,MntSweetProducts,12
6862,1971,Graduation,Divorced,1730.0,0,0,18-05-2014,65,15,0,0,0,20,0,0,0,0,0,0,3,11,0,Other,0,MntSweetProducts,1
4136,1992,Basic,Single,7500.0,1,0,03-12-2012,63,4,3,2,2,9,0,0,0,0,0,0,3,11,0,Store,7,MntSweetProducts,26
803,1968,Graduation,Together,40521.0,1,1,05-04-2013,82,1,0,1,2,5,0,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,0
4298,1973,PhD,Together,20427.0,1,0,24-03-2014,63,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,0
10833,1975,Graduation,Married,65106.0,0,1,24-05-2014,55,3,8,3,13,6,0,1,0,0,0,0,3,11,0,Store,24,MntSweetProducts,0
9606,1965,PhD,Married,69969.0,0,0,27-08-2013,64,1,4,2,6,3,0,0,1,1,0,0,3,11,1,Store,12,MntSweetProducts,29
8534,1952,Graduation,Married,67433.0,0,2,16-07-2013,51,4,6,5,13,4,0,1,0,0,0,0,3,11,0,Store,24,MntSweetProducts,48
5153,1967,PhD,Married,77766.0,0,1,22-02-2013,97,2,11,10,11,6,1,0,0,0,0,0,3,11,1,Store,32,MntSweetProducts,59
961,1972,Graduation,Married,74716.0,0,1,12-09-2013,92,2,7,3,5,4,0,0,0,0,0,0,3,11,0,Store,15,MntSweetProducts,195
5011,1963,Graduation,Divorced,68118.0,0,1,18-10-2013,51,2,8,9,4,6,0,0,0,0,0,0,3,11,0,Store,21,MntSweetProducts,23
6653,1970,PhD,Married,55158.0,1,1,30-07-2012,72,4,7,2,5,7,0,0,0,0,0,0,3,11,1,Store,14,MntSweetProducts,11
9094,1955,2n Cycle,Married,62972.0,0,1,03-08-2012,39,2,7,4,3,6,0,0,0,0,0,0,3,11,1,Store,14,MntSweetProducts,0
810,1975,Graduation,Married,74190.0,0,1,12-05-2014,49,2,4,2,11,2,0,0,0,0,0,0,3,11,0,Store,17,MntSweetProducts,91
5493,1976,Graduation,Married,39356.0,1,1,19-03-2014,21,1,1,0,2,6,1,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,0
2147,1969,Graduation,Together,76653.0,0,0,16-08-2013,91,1,4,7,11,2,0,0,1,1,0,0,3,11,0,Store,22,MntSweetProducts,189
5107,1973,PhD,Divorced,35860.0,1,1,19-05-2014,37,2,1,1,2,5,1,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,2
3979,1983,PhD,Divorced,90687.0,0,0,22-05-2013,98,1,6,2,8,2,0,0,1,0,0,0,3,11,1,Store,16,MntSweetProducts,34
6049,1982,Master,Together,73450.0,0,0,05-12-2013,85,1,7,8,11,3,1,0,0,1,0,0,3,11,0,Store,26,MntSweetProducts,69
8147,1960,Graduation,Married,31454.0,1,1,06-07-2013,40,3,2,0,3,8,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,0
1857,1952,Graduation,Single,47139.0,1,1,06-03-2014,2,2,2,1,2,7,0,0,0,0,0,0,3,11,1,Store,5,MntSweetProducts,2
3910,1975,Graduation,Divorced,83829.0,0,0,08-10-2013,78,0,4,7,6,1,1,0,1,1,0,0,3,11,1,Store,17,MntSweetProducts,161
5207,1963,PhD,Married,53378.0,1,1,24-09-2012,41,10,9,4,6,8,0,0,0,0,0,0,3,11,1,Store,19,MntSweetProducts,6
11114,1970,Graduation,Together,19656.0,1,0,08-02-2013,94,3,2,1,3,7,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,8
5429,1948,PhD,Married,45579.0,0,1,20-08-2013,10,1,4,1,4,6,0,0,0,0,0,0,3,11,0,Store,9,MntSweetProducts,1
9400,1958,2n Cycle,Single,85485.0,0,0,21-06-2014,73,1,6,6,6,2,0,0,0,0,0,0,3,11,0,Store,18,MntSweetProducts,18
1740,1944,Graduation,Married,55956.0,0,0,07-04-2014,22,2,7,3,4,4,0,1,0,0,0,0,3,11,0,Store,14,MntSweetProducts,9
7488,1963,Master,Single,64191.0,0,1,22-01-2013,30,3,5,3,13,3,0,0,0,0,0,0,3,11,0,Store,21,MntSweetProducts,38
195,1972,Graduation,Single,38808.0,1,0,26-08-2012,21,4,5,1,4,8,1,0,0,0,0,0,3,11,1,Store,10,MntSweetProducts,19
635,1966,Master,Married,57183.0,1,1,19-03-2013,51,8,9,1,7,8,0,0,0,0,0,0,3,11,0,Store,17,MntSweetProducts,0
7527,1968,Master,Divorced,23748.0,1,0,21-11-2012,97,3,2,1,3,8,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,15
10319,1971,Graduation,Married,66303.0,0,1,26-02-2013,56,4,3,4,11,8,0,1,0,0,0,0,3,11,0,Store,18,MntSweetProducts,12
2296,1975,Master,Married,37368.0,1,0,16-12-2013,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,2
10637,1964,Graduation,Married,40800.0,1,2,01-01-2013,77,2,3,0,3,7,0,0,0,0,0,1,3,11,0,Store,6,MntSweetProducts,30
2931,1978,Graduation,Divorced,71847.0,0,0,21-09-2012,95,0,6,7,9,3,0,0,0,1,0,0,3,11,0,Store,22,MntSweetProducts,63
907,1975,Graduation,Married,46149.0,0,1,29-11-2013,36,5,5,1,7,5,0,0,0,0,0,0,3,11,0,Store,13,MntSweetProducts,0
3698,1983,Graduation,Together,78687.0,0,0,09-08-2012,13,1,4,6,8,2,0,0,1,0,0,0,3,11,1,Store,18,MntSweetProducts,55
9516,1971,2n Cycle,Divorced,49118.0,0,0,18-08-2012,90,2,9,7,10,7,0,1,0,0,1,0,3,11,1,Store,26,MntSweetProducts,98
679,1957,PhD,Married,37633.0,1,1,20-09-2012,49,2,1,0,3,9,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,0
7384,1951,Master,Together,39767.0,0,0,21-07-2013,18,2,7,1,7,8,0,0,0,0,0,0,3,11,0,Store,15,MntSweetProducts,26
5043,1951,Basic,Married,26997.0,0,0,05-11-2012,89,2,4,2,5,7,0,0,0,0,0,0,3,11,0,Store,11,MntSweetProducts,49
5267,1970,Graduation,Divorced,33986.0,1,0,14-03-2013,43,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,1
339,1972,PhD,Married,57091.0,0,1,23-11-2012,82,2,9,2,5,7,0,1,0,0,0,0,3,11,1,Store,16,MntSweetProducts,0
2516,1969,2n Cycle,Married,46831.0,1,1,08-06-2013,84,2,1,2,2,4,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,4
9010,1972,Master,Married,83151.0,0,0,10-02-2013,80,1,5,7,10,2,1,0,1,1,0,0,3,11,1,Store,22,MntSweetProducts,42
378,1971,Graduation,Married,52531.0,0,0,30-12-2012,68,2,7,2,10,6,0,0,0,0,0,0,3,11,0,Store,19,MntSweetProducts,72
4808,1956,Graduation,Married,15759.0,0,0,05-09-2013,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,0
5068,1971,Graduation,Single,22804.0,1,0,31-07-2013,75,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,1
7628,1973,2n Cycle,Married,43050.0,1,0,18-03-2014,10,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,3
7128,1977,PhD,Single,42997.0,1,1,07-12-2013,91,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Store,3,MntSweetProducts,1
2811,1963,PhD,Single,48918.0,1,1,12-04-2014,21,2,1,0,4,4,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,0
3551,1954,Master,Together,60033.0,0,1,29-03-2014,28,2,2,1,5,2,0,0,0,0,0,0,3,11,0,Store,8,MntSweetProducts,11
1663,1978,PhD,Together,34043.0,1,0,25-10-2013,97,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,0
5543,1966,Graduation,Together,57811.0,0,1,24-06-2013,49,5,7,2,11,5,0,1,0,0,0,0,3,11,0,Store,20,MntSweetProducts,21
1577,1946,Graduation,Married,78569.0,0,0,19-02-2014,14,1,4,6,4,1,0,0,1,0,0,0,3,11,1,Store,14,MntSweetProducts,175
10641,1978,Graduation,Single,7500.0,1,1,27-12-2012,5,4,2,1,3,6,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,4
5336,1971,Master,Together,157733.0,1,0,04-06-2013,37,0,1,0,1,1,0,0,0,0,0,0,3,11,0,Store,2,MntSweetProducts,0
6024,1953,Graduation,Together,94384.0,0,0,04-03-2013,62,0,5,8,5,2,0,1,1,1,0,0,3,11,1,Store,18,MntSweetProducts,45
1878,1985,2n Cycle,Married,23148.0,0,0,18-02-2014,83,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Store,5,MntSweetProducts,3
3099,1970,Graduation,Divorced,44267.0,1,1,25-02-2013,48,5,5,2,4,9,0,0,0,0,0,0,3,11,0,Store,11,MntSweetProducts,5
6055,1979,Graduation,Married,71626.0,0,0,01-11-2012,94,1,5,5,8,3,0,1,0,0,0,0,3,11,0,Store,18,MntSweetProducts,145
5841,1966,Graduation,Together,60894.0,0,1,28-06-2013,61,5,10,3,8,7,0,0,0,0,0,0,3,11,0,Store,21,MntSweetProducts,0
3972,1976,Graduation,Together,50200.0,1,1,03-04-2013,70,6,7,1,5,8,0,0,0,0,0,0,3,11,0,Store,13,MntSweetProducts,6
4394,1965,PhD,Married,81051.0,0,0,23-05-2014,43,1,5,5,12,2,0,1,1,0,0,0,3,11,0,Store,22,MntSweetProducts,29
5758,1982,Graduation,Married,65169.0,0,0,14-01-2014,23,1,10,4,13,6,1,0,1,1,1,0,3,11,1,Store,27,MntSweetProducts,0
6658,1972,Graduation,Together,59868.0,0,1,22-07-2013,37,7,11,2,12,6,0,0,0,0,0,0,3,11,0,Store,25,MntSweetProducts,10
4603,1960,PhD,Married,65695.0,0,1,31-01-2014,50,2,5,4,10,4,0,0,0,0,0,0,3,11,0,Store,19,MntSweetProducts,58
8427,1956,Master,Single,64857.0,0,0,23-11-2012,78,1,7,5,10,4,0,0,0,0,0,0,3,11,0,Store,22,MntSweetProducts,0
10260,1965,Master,Together,45143.0,0,1,26-08-2013,74,3,6,1,5,7,0,0,0,0,0,0,3,11,0,Store,12,MntSweetProducts,5
7143,1955,2n Cycle,Together,74805.0,0,1,06-11-2013,14,5,4,7,10,2,0,0,0,0,0,0,3,11,0,Store,21,MntSweetProducts,162
8789,1989,2n Cycle,Married,59060.0,1,0,11-01-2014,77,3,3,1,7,4,0,0,0,0,0,0,3,11,0,Store,11,MntSweetProducts,40
6197,1962,PhD,Single,27238.0,1,1,20-04-2013,39,3,3,0,3,9,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,0
4554,1965,Graduation,Together,47009.0,0,1,01-10-2013,89,4,3,2,8,4,0,0,0,0,0,0,3,11,0,Store,13,MntSweetProducts,10
4937,1973,2n Cycle,Married,46094.0,1,1,10-06-2014,62,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,2
1920,1972,Graduation,Married,40321.0,1,1,29-07-2013,59,2,3,0,3,7,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,0
8749,1984,Graduation,Together,37235.0,1,0,01-02-2014,68,1,1,1,2,4,0,0,0,0,0,0,3,11,0,Store,4,MntSweetProducts,6
1650,1960,Master,Married,81843.0,0,0,22-04-2013,13,1,5,9,12,3,0,0,0,0,0,0,3,11,0,Store,26,MntSweetProducts,69
10377,1958,Master,Together,46692.0,0,1,06-06-2013,37,3,6,1,5,6,0,0,0,0,0,0,3,11,0,Store,12,MntSweetProducts,12
9206,1968,Graduation,Together,77382.0,0,1,07-01-2014,36,2,5,7,12,1,0,0,1,0,0,0,3,11,0,Store,24,MntSweetProducts,105
10971,1977,Graduation,Single,37774.0,2,0,03-09-2012,28,4,7,2,3,9,1,0,0,0,0,1,3,11,1,Store,12,MntSweetProducts,2
6398,1974,Basic,Married,18393.0,1,0,29-03-2014,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,0
9212,1962,Master,Married,72828.0,0,1,14-02-2013,17,6,6,3,13,7,0,0,0,0,0,0,3,11,0,Store,22,MntSweetProducts,14
7937,1982,Graduation,Married,24711.0,0,0,18-04-2014,86,1,3,0,3,7,0,0,0,0,0,0,3,11,0,Store,6,MntSweetProducts,3
839,1975,PhD,Married,45503.0,1,0,25-09-2013,54,1,3,1,4,5,0,0,0,0,0,0,3,11,0,Store,8,MntSweetProducts,1
4246,1982,Master,Single,6560.0,0,0,12-12-2013,2,0,1,0,1,17,0,0,0,0,0,0,3,11,0,Store,2,MntSweetProducts,3
